dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
breast_cancer,model_1layers_20neurons.h5,10,0.2619032859802246,24,"[0.2012932300567627, 0.22945857048034668, 0.2138841152191162, 0.23773884773254395, 0.20024609565734863, 0.25188207626342773, 0.2704436779022217, 0.23424768447875977, 0.21222162246704102, 0.19252920150756836]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,11,0.4699559211730957,22,"[0.18359971046447754, 0.19129323959350586, 0.227827787399292, 0.2836780548095703, 0.2514810562133789, 0.21829009056091309, 0.2190258502960205, 0.2119123935699463, 0.23234105110168457, 0.19470429420471191]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,12,0.6715855598449707,21,"[0.7282454967498779, 0.2891218662261963, 0.46913862228393555, 0.24649286270141602, 0.24295496940612793, 0.23026394844055176, 0.26224207878112793, 0.22652959823608398, 0.23366141319274902, 0.21713685989379883]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,13,0.7928473949432373,22,"[0.22931575775146484, 0.24692249298095703, 0.22968125343322754, 0.22551178932189941, 0.19729900360107422, 0.20191121101379395, 0.29707980155944824, 0.21039628982543945, 0.2623021602630615, 0.2309398651123047]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,14,0.4273388385772705,22,"[0.2137608528137207, 0.2097160816192627, 0.21521997451782227, 0.2106647491455078, 0.21451997756958008, 0.21973967552185059, 0.24680757522583008, 0.21601366996765137, 0.21946215629577637, 0.2351369857788086]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,15,0.4216101169586181,22,"[0.44591188430786133, 0.2586801052093506, 1.5502874851226807, 0.35613059997558594, 0.5664389133453369, 0.8284263610839844, 0.33308959007263184, 1.0347561836242676, 0.5489661693572998, 0.29129767417907715]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,16,1.2646350860595703,20,"[0.3353581428527832, 0.2869706153869629, 0.5637836456298828, 1.155371904373169, 0.39702486991882324, 0.45149898529052734, 0.21728920936584473, 0.25749945640563965, 0.2032167911529541, 0.23586821556091309]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,17,0.4436852931976318,18,"[0.30563807487487793, 0.2625153064727783, 0.22227144241333008, 0.21993231773376465, 0.2258765697479248, 0.22678565979003906, 0.24271798133850098, 0.22948288917541504, 0.22652125358581543, 0.20911622047424316]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,18,0.287179946899414,22,"[0.20661354064941406, 0.1831817626953125, 0.18394756317138672, 0.18961501121520996, 0.19323468208312988, 0.22196531295776367, 0.19796419143676758, 0.21882915496826172, 0.2023026943206787, 0.19504404067993164]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,19,0.371680736541748,17,"[0.3482058048248291, 0.24589133262634277, 0.24335694313049316, 0.21894192695617676, 0.24123477935791016, 0.2128162384033203, 0.1971902847290039, 0.25444722175598145, 0.22003650665283203, 0.2283017635345459]","[29, 29, 29, 29, 29, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,20,0.3758242130279541,21,"[0.2649564743041992, 0.19254398345947266, 0.20781707763671875, 0.24857401847839355, 0.21137046813964844, 0.34911322593688965, 0.6842041015625, 0.44400691986083984, 0.3514735698699951, 0.2299492359161377]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,21,0.5861251354217529,21,"[0.3424224853515625, 0.26035332679748535, 0.292421817779541, 0.23743486404418945, 0.2912921905517578, 0.2550389766693115, 0.218489408493042, 0.22072243690490723, 0.20198583602905273, 0.21509480476379395]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,22,0.2823009490966797,26,"[0.2545032501220703, 0.19727802276611328, 0.19452929496765137, 0.4687163829803467, 0.2954885959625244, 0.21875667572021484, 0.1900336742401123, 0.1878201961517334, 0.20496702194213867, 0.22094297409057617]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,23,0.2647309303283691,21,"[0.32043957710266113, 0.3062913417816162, 0.24288654327392578, 0.19962334632873535, 0.22776198387145996, 0.5174529552459717, 0.21950507164001465, 0.20680832862854004, 0.20507216453552246, 0.26150035858154297]","[25, 28, 27, 27, 27, 27, 27, 27, 27, 27]"
breast_cancer,model_1layers_20neurons.h5,24,0.2458868026733398,28,"[0.18895983695983887, 0.23422956466674805, 0.2468883991241455, 1.1167526245117188, 0.2737722396850586, 0.44866943359375, 0.21784520149230957, 0.2195141315460205, 0.20632076263427734, 0.21957063674926758]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,25,1.1348798274993896,22,"[0.2599811553955078, 0.2375955581665039, 0.2066643238067627, 0.24396562576293945, 0.3378455638885498, 0.25409460067749023, 0.4314115047454834, 0.21819448471069336, 0.3202335834503174, 0.2911205291748047]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,26,0.4035580158233642,24,"[0.2049410343170166, 0.19149398803710938, 0.19755887985229492, 0.2064988613128662, 0.2478039264678955, 0.19304513931274414, 0.22446680068969727, 0.18712472915649414, 0.22147226333618164, 0.20885896682739258]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,27,0.84749436378479,19,"[0.3476989269256592, 0.22424840927124023, 0.21212339401245117, 0.23149991035461426, 0.22414755821228027, 0.3380095958709717, 0.2255406379699707, 0.3852043151855469, 0.30606937408447266, 0.21366405487060547]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,28,0.4018411636352539,15,"[0.2752375602722168, 0.39043331146240234, 0.3636956214904785, 0.23083877563476562, 0.24583792686462402, 0.2138381004333496, 0.19452643394470215, 0.19835138320922852, 0.237168550491333, 0.24973130226135254]","[25, 26, 28, 25, 26, 27, 25, 25, 25, 25]"
breast_cancer,model_1layers_20neurons.h5,29,0.3549025058746338,17,"[0.19592928886413574, 0.18054962158203125, 0.23018932342529297, 0.20220303535461426, 0.7026197910308838, 0.2829165458679199, 0.32529163360595703, 0.27963995933532715, 0.22338628768920898, 0.21460413932800293]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,30,0.4460890293121338,24,"[0.2314596176147461, 0.23423147201538086, 0.24296855926513672, 0.3556082248687744, 0.2499687671661377, 0.4243133068084717, 0.24533629417419434, 0.20293712615966797, 0.1959531307220459, 0.2219395637512207]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,31,0.7221601009368896,22,"[0.5933616161346436, 0.4295017719268799, 0.2119288444519043, 0.2602267265319824, 0.28089165687561035, 0.20879554748535156, 0.20625543594360352, 0.20711421966552734, 0.18785333633422852, 0.19665312767028809]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,32,0.8699500560760498,20,"[0.43081235885620117, 0.2978675365447998, 0.20276236534118652, 0.19022870063781738, 0.20099902153015137, 0.20559263229370117, 0.2182154655456543, 0.236846923828125, 0.22997188568115234, 0.2090468406677246]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,33,0.7138948440551758,19,"[0.22989201545715332, 0.2088303565979004, 0.22142386436462402, 0.19051194190979004, 0.18981266021728516, 0.18778443336486816, 0.20511698722839355, 0.20473766326904297, 0.5030310153961182, 0.21162796020507812]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,34,0.215728759765625,28,"[0.23610401153564453, 0.1952831745147705, 0.18779444694519043, 0.18595623970031738, 0.19341516494750977, 0.20638012886047363, 0.2037804126739502, 0.18874359130859375, 0.18610095977783203, 0.18779993057250977]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,35,0.4835872650146484,19,"[0.20842409133911133, 0.19524192810058594, 0.20172977447509766, 0.1979668140411377, 0.2170248031616211, 0.20122194290161133, 0.18692517280578613, 0.19677972793579102, 0.1936817169189453, 0.2826540470123291]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,36,0.3155875205993652,27,"[0.3283717632293701, 0.3758997917175293, 0.2742888927459717, 0.21770191192626953, 0.21012425422668457, 0.21785950660705566, 0.231337308883667, 0.20890140533447266, 0.18910741806030273, 0.2141859531402588]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,37,0.3604354858398437,20,"[0.2355043888092041, 0.21088814735412598, 0.20839357376098633, 0.22691702842712402, 0.2905128002166748, 0.20807647705078125, 0.20748329162597656, 0.37252259254455566, 0.36396360397338867, 0.23861312866210938]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,38,0.3580265045166015,15,"[0.21478629112243652, 0.23081731796264648, 0.2049999237060547, 0.22790122032165527, 0.22051191329956055, 0.2564058303833008, 0.26569294929504395, 0.21632146835327148, 0.2059800624847412, 0.19629526138305664]","[21, 21, 23, 25, 25, 24, 25, 25, 25, 25]"
breast_cancer,model_1layers_20neurons.h5,39,0.2792272567749023,24,"[0.2805294990539551, 0.30409932136535645, 0.48937153816223145, 0.32741761207580566, 0.26647186279296875, 0.22214174270629883, 0.24993133544921875, 0.19579434394836426, 0.20183062553405762, 0.1988964080810547]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,40,0.2920124530792236,21,"[0.22143983840942383, 0.28191399574279785, 0.19443511962890625, 0.2093665599822998, 0.2098710536956787, 0.21112537384033203, 0.19082427024841309, 0.1938793659210205, 0.19899702072143555, 0.19454407691955566]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,41,0.5435409545898438,19,"[0.19063282012939453, 0.2251451015472412, 0.5257799625396729, 0.22560501098632812, 0.23277831077575684, 0.38473010063171387, 0.25507497787475586, 0.2389533519744873, 0.20028424263000488, 0.3814105987548828]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,42,0.7114214897155762,21,"[0.2410125732421875, 0.23167991638183594, 0.2003192901611328, 0.1981208324432373, 0.24830985069274902, 0.2658202648162842, 0.22316431999206543, 0.19213318824768066, 0.1874094009399414, 0.2612764835357666]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,43,0.3343603610992431,15,"[0.22526764869689941, 0.2151641845703125, 0.2150564193725586, 0.3077666759490967, 0.4040548801422119, 0.21254658699035645, 0.20789861679077148, 0.20623993873596191, 0.2052021026611328, 0.2149038314819336]","[22, 24, 22, 23, 23, 23, 23, 23, 23, 23]"
breast_cancer,model_1layers_20neurons.h5,44,0.3407247066497803,25,"[0.21471071243286133, 0.23697447776794434, 0.23199677467346191, 0.21257567405700684, 0.22217822074890137, 0.4044051170349121, 0.2869539260864258, 0.26867246627807617, 0.19154000282287598, 0.19735360145568848]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,45,0.3759400844573974,16,"[0.21262764930725098, 0.19598770141601562, 0.21492481231689453, 0.24849319458007812, 0.2172555923461914, 0.2107706069946289, 0.1986408233642578, 0.19696903228759766, 0.1935868263244629, 0.22987103462219238]","[24, 26, 27, 28, 26, 26, 26, 26, 26, 26]"
breast_cancer,model_1layers_20neurons.h5,46,0.3280305862426758,16,"[0.2045307159423828, 0.20248627662658691, 0.22172307968139648, 0.23663544654846191, 0.22489714622497559, 0.38787031173706055, 0.48656225204467773, 0.22846698760986328, 0.2091517448425293, 0.21655511856079102]","[11, 17, 15, 16, 17, 17, 18, 19, 18, 18]"
breast_cancer,model_1layers_20neurons.h5,47,0.3188323974609375,23,"[0.196211576461792, 0.21016573905944824, 0.4973740577697754, 0.24559473991394043, 0.2231590747833252, 0.2413315773010254, 0.25595736503601074, 0.23877358436584473, 0.2062060832977295, 0.19304800033569336]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,48,0.3354744911193847,16,"[0.22821784019470215, 0.24150395393371582, 0.21181249618530273, 0.31906676292419434, 0.2131032943725586, 0.2392866611480713, 0.21864056587219238, 0.21718859672546387, 0.19949889183044434, 0.20854592323303223]","[21, 24, 23, 25, 25, 27, 24, 24, 24, 24]"
breast_cancer,model_1layers_20neurons.h5,49,0.2434778213500976,26,"[0.20095515251159668, 0.20078420639038086, 0.21130919456481934, 0.22309565544128418, 0.2280898094177246, 0.199080228805542, 0.21372365951538086, 0.290057897567749, 0.29801011085510254, 0.24643945693969727]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,50,0.2008373737335205,27,"[0.2271721363067627, 0.18558263778686523, 0.2556650638580322, 0.30620288848876953, 0.2113628387451172, 0.20658159255981445, 0.21018147468566895, 0.21147942543029785, 0.20482897758483887, 0.21669650077819824]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,51,0.262493371963501,24,"[0.23209786415100098, 0.1973893642425537, 0.21889352798461914, 0.22678256034851074, 0.22689604759216309, 0.2489476203918457, 0.21254229545593262, 0.2075662612915039, 0.21062159538269043, 0.21079707145690918]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,52,0.8036003112792969,21,"[0.29621315002441406, 0.31693029403686523, 0.2118973731994629, 0.1959390640258789, 0.24458551406860352, 0.2853538990020752, 0.2548959255218506, 0.2234940528869629, 0.19671392440795898, 0.19415950775146484]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,53,0.2471663951873779,26,"[0.19743108749389648, 0.1995224952697754, 0.2036898136138916, 0.2083888053894043, 0.21712589263916016, 0.21474766731262207, 0.19568991661071777, 0.19800972938537598, 0.20120716094970703, 0.20610737800598145]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,54,0.303983211517334,19,"[0.2660386562347412, 0.30318188667297363, 0.2630467414855957, 0.22623229026794434, 0.2140953540802002, 0.21971631050109863, 0.2156376838684082, 0.23645496368408203, 0.19400882720947266, 0.21221160888671875]","[18, 23, 23, 25, 25, 25, 25, 25, 25, 25]"
breast_cancer,model_1layers_20neurons.h5,55,0.336362361907959,28,"[0.22546672821044922, 0.22885799407958984, 0.20793867111206055, 0.21126317977905273, 0.21792340278625488, 0.2343904972076416, 0.20555520057678223, 0.20924663543701172, 0.19683194160461426, 0.194685697555542]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,56,0.2154605388641357,28,"[0.2483069896697998, 0.2730739116668701, 0.20329618453979492, 0.20199155807495117, 0.2259504795074463, 0.20036840438842773, 0.20082640647888184, 0.20842504501342773, 0.22526073455810547, 0.20416736602783203]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,57,0.2367749214172363,25,"[0.18456339836120605, 0.19648146629333496, 0.1983351707458496, 0.2342376708984375, 0.19514751434326172, 0.19488906860351562, 0.21500706672668457, 0.21608734130859375, 0.2360978126525879, 0.21836161613464355]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,58,0.2527704238891601,23,"[0.20783352851867676, 0.2567875385284424, 0.30341291427612305, 0.22075629234313965, 0.20949673652648926, 0.1931896209716797, 0.21838665008544922, 0.20490026473999023, 0.2128138542175293, 0.20792841911315918]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,59,0.2245242595672607,25,"[0.21316146850585938, 0.19954824447631836, 0.21366000175476074, 0.21781373023986816, 0.21630382537841797, 0.22869610786437988, 0.20961213111877441, 0.20847034454345703, 0.20972824096679688, 0.20976591110229492]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,60,0.2760381698608398,25,"[0.1948089599609375, 0.19967103004455566, 0.19500041007995605, 0.46141552925109863, 0.22834467887878418, 0.21958088874816895, 0.21585416793823242, 0.44281005859375, 0.20658326148986816, 0.2246842384338379]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,61,0.2420766353607177,25,"[0.2183396816253662, 0.4090766906738281, 0.21947908401489258, 0.2026348114013672, 0.19815731048583984, 0.22490859031677246, 0.30696535110473633, 0.19847822189331055, 0.20472311973571777, 0.21528244018554688]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,62,0.2082557678222656,29,"[0.22191977500915527, 0.29315185546875, 0.20146536827087402, 0.4089343547821045, 0.4565010070800781, 0.2668149471282959, 0.2430422306060791, 0.24266338348388672, 0.20505571365356445, 0.2099614143371582]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,63,0.2223000526428222,26,"[0.21994805335998535, 0.18700003623962402, 0.22786641120910645, 0.24325275421142578, 0.2511119842529297, 0.23957300186157227, 0.21363306045532227, 0.2960076332092285, 0.20888829231262207, 0.2061324119567871]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,64,0.3840534687042236,22,"[0.22760367393493652, 0.21377038955688477, 0.24168848991394043, 0.2574737071990967, 0.2795674800872803, 0.2726566791534424, 0.4504268169403076, 0.2309584617614746, 0.20598149299621582, 0.25507116317749023]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,65,0.2921767234802246,27,"[0.24064278602600098, 0.3596329689025879, 0.3792440891265869, 0.30706000328063965, 0.30052757263183594, 0.2579221725463867, 0.2859463691711426, 0.24127554893493652, 0.25128865242004395, 0.22210454940795898]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,66,0.2482099533081054,24,"[0.2833383083343506, 0.258866548538208, 0.21079397201538086, 0.27454066276550293, 0.24503827095031738, 0.1967306137084961, 0.19762969017028809, 0.19890093803405762, 0.20589900016784668, 0.19719815254211426]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,67,0.2837724685668945,24,"[0.1940021514892578, 0.18480682373046875, 0.1905674934387207, 0.24565410614013672, 0.24999141693115234, 0.20586180686950684, 0.19797182083129883, 0.23618698120117188, 0.2839653491973877, 0.24237990379333496]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,68,0.3332161903381347,17,"[0.2105848789215088, 0.31943774223327637, 0.25050950050354004, 0.20873022079467773, 0.1902017593383789, 0.19672846794128418, 0.2221660614013672, 0.21070623397827148, 0.21317100524902344, 0.24528098106384277]","[23, 26, 26, 27, 26, 25, 26, 26, 26, 26]"
breast_cancer,model_1layers_20neurons.h5,69,0.467026948928833,25,"[0.21032333374023438, 0.1950392723083496, 0.21963787078857422, 0.23823761940002441, 0.1955568790435791, 0.19919395446777344, 0.18555331230163574, 0.2723507881164551, 0.2661316394805908, 0.19169378280639648]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,70,0.569171667098999,23,"[0.24817895889282227, 0.20086288452148438, 0.20814180374145508, 0.18813514709472656, 0.20089387893676758, 0.22356700897216797, 0.24870824813842773, 0.22319722175598145, 0.229905366897583, 0.20837163925170898]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,71,0.230147123336792,29,"[0.20872783660888672, 0.20107674598693848, 0.18299365043640137, 0.1920630931854248, 0.2569124698638916, 0.2209770679473877, 0.18960118293762207, 0.18688583374023438, 0.2003028392791748, 0.21926641464233398]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,72,0.1871538162231445,29,"[0.1929173469543457, 0.19174623489379883, 0.19882702827453613, 0.25076985359191895, 0.26013636589050293, 0.20507311820983887, 0.18587303161621094, 0.18918418884277344, 0.2547297477722168, 0.20909714698791504]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,73,0.2043039798736572,24,"[0.17707467079162598, 0.1740741729736328, 0.20606732368469238, 0.26601505279541016, 0.21028614044189453, 0.20714807510375977, 0.20043468475341797, 0.19107270240783691, 0.22795724868774414, 0.19319462776184082]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,74,0.4926576614379883,21,"[0.23665976524353027, 0.24566125869750977, 0.21775531768798828, 0.20913481712341309, 0.21107244491577148, 0.22466373443603516, 0.2052748203277588, 0.20572972297668457, 0.2032172679901123, 0.18816161155700684]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,75,0.2881488800048828,23,"[0.2187652587890625, 0.18152976036071777, 0.18721318244934082, 0.19229865074157715, 0.21927666664123535, 0.20400047302246094, 0.1873769760131836, 0.1828763484954834, 0.18726682662963867, 0.24831366539001465]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,76,0.4609863758087158,22,"[0.21063780784606934, 0.2268524169921875, 0.26501893997192383, 0.21829557418823242, 0.3966948986053467, 0.20039081573486328, 0.23086190223693848, 0.24126315116882324, 0.19443249702453613, 0.19353270530700684]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,77,0.250990629196167,24,"[0.23280119895935059, 0.21501851081848145, 0.20184540748596191, 0.21652436256408691, 0.2110157012939453, 0.2487928867340088, 0.23592543601989746, 0.19872164726257324, 0.19568133354187012, 0.1962592601776123]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,78,0.265728235244751,24,"[0.17868423461914062, 0.17772674560546875, 0.17810916900634766, 0.18245792388916016, 0.23062777519226074, 0.23748469352722168, 0.18830227851867676, 0.18825101852416992, 0.18371796607971191, 0.19597935676574707]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,79,0.4518766403198242,15,"[0.20056796073913574, 0.20256519317626953, 0.21465182304382324, 0.2415165901184082, 0.21587371826171875, 0.21132540702819824, 0.24419617652893066, 0.23805832862854004, 0.22009968757629395, 0.19907784461975098]","[20, 23, 23, 24, 24, 25, 25, 25, 25, 25]"
breast_cancer,model_1layers_20neurons.h5,80,0.3024935722351074,21,"[0.20006823539733887, 0.24811315536499023, 0.27384328842163086, 0.20720410346984863, 0.19446992874145508, 0.17883992195129395, 0.21110749244689941, 0.19269514083862305, 0.20679759979248047, 0.20489144325256348]","[29, 29, 29, 29, 29, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,81,0.2961461544036865,25,"[0.22467374801635742, 0.22086715698242188, 0.18526506423950195, 0.19243454933166504, 0.17856693267822266, 0.2191455364227295, 0.18189167976379395, 0.18200445175170898, 0.1813793182373047, 0.1866140365600586]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
breast_cancer,model_1layers_20neurons.h5,82,0.2369682788848877,26,"[0.23572611808776855, 0.19067597389221191, 0.17837858200073242, 0.17926549911499023, 0.18989920616149902, 0.21201324462890625, 0.1826474666595459, 0.1820666790008545, 0.17872834205627441, 0.1906278133392334]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30]"
