dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
iris,model_1layers_20neurons.h5,22,0.0311737060546875,3,"{'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}",0.0560224056243896,3,"{'x_1': 0.75, 'x_2': 0.0535714285714285, 'x_3': 0.1363636363636363}"
iris,model_1layers_20neurons.h5,23,0.0401251316070556,3,"{'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}",0.0494430065155029,4,"{'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9090909090909092}"
iris,model_1layers_20neurons.h5,24,0.0418851375579834,3,"{'x_0': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}",0.0548717975616455,4,"{'x_0': 1.0, 'x_1': 1.0, 'x_2': 0.9107142857142856, 'x_3': 0.8636363636363638}"
iris,model_1layers_20neurons.h5,25,0.0415592193603515,3,"{'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}",0.0500335693359375,4,"{'x_0': 0.625, 'x_1': 0.5, 'x_2': 0.6964285714285714, 'x_3': 1.0}"
iris,model_1layers_20neurons.h5,26,0.0465493202209472,3,"{'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}",0.0566334724426269,4,"{'x_0': 0.625, 'x_1': 0.1874999999999997, 'x_2': 0.8035714285714285, 'x_3': 0.7727272727272728}"
iris,model_1layers_20neurons.h5,27,0.0414881706237793,2,"{'x_2': 0.8214285714285715, 'x_3': 1.0}",0.0539913177490234,4,"{'x_0': 0.65625, 'x_1': 0.625, 'x_2': 0.8214285714285715, 'x_3': 1.0}"
iris,model_1layers_20neurons.h5,28,0.0347893238067626,3,"{'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}",0.0522854328155517,3,"{'x_1': 0.5, 'x_2': 0.0178571428571428, 'x_3': 0.0909090909090909}"
iris,model_1layers_20neurons.h5,29,0.0340614318847656,3,"{'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}",0.1846318244934082,3,"{'x_1': 0.5625, 'x_2': 0.0535714285714285, 'x_3': 0.0454545454545454}"
iris,model_1layers_20neurons.h5,30,0.0327045917510986,3,"{'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}",0.1331818103790283,3,"{'x_1': 0.6666666666666667, 'x_2': 0.0, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,31,0.044288158416748,3,"{'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}",0.0975000858306884,3,"{'x_1': 1.0, 'x_2': 0.087719298245614, 'x_3': 0.125}"
iris,model_1layers_20neurons.h5,32,0.0592081546783447,3,"{'x_1': 0.4583333333333332, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}",0.094938039779663,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4583333333333332, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}"
iris,model_1layers_20neurons.h5,33,0.0780537128448486,3,"{'x_1': 0.5833333333333333, 'x_2': 0.1052631578947368, 'x_3': 0.0416666666666666}",0.13084077835083,3,"{'x_1': 0.5833333333333333, 'x_2': 0.1052631578947368, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,34,0.0585041046142578,3,"{'x_1': 0.5, 'x_2': 0.0526315789473684, 'x_3': 0.0416666666666666}",0.0981831550598144,3,"{'x_1': 0.5, 'x_2': 0.0526315789473684, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,35,0.0569195747375488,4,"{'x_0': 0.588235294117647, 'x_1': 0.2083333333333332, 'x_2': 0.7017543859649122, 'x_3': 0.75}",0.0667054653167724,4,"{'x_0': 0.588235294117647, 'x_1': 0.2083333333333332, 'x_2': 0.7017543859649122, 'x_3': 0.75}"
iris,model_1layers_20neurons.h5,36,0.0580461025238037,3,"{'x_1': 0.5, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}",0.0676636695861816,4,"{'x_0': 0.6176470588235294, 'x_1': 0.5, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}"
iris,model_1layers_20neurons.h5,37,0.0368857383728027,3,"{'x_1': 0.625, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}",0.0612728595733642,3,"{'x_1': 0.625, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,38,0.051084280014038,3,"{'x_1': 0.6666666666666667, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.059227705001831,3,"{'x_1': 0.6666666666666667, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,39,0.0363657474517822,3,"{'x_1': 0.8749999999999998, 'x_2': 0.087719298245614, 'x_3': 0.0}",0.0549392700195312,3,"{'x_1': 0.8749999999999998, 'x_2': 0.087719298245614, 'x_3': 0.0}"
iris,model_1layers_20neurons.h5,40,0.0451693534851074,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}",0.059943675994873,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}"
iris,model_1layers_20neurons.h5,41,0.0493030548095703,3,"{'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}",0.0631463527679443,4,"{'x_0': 0.5, 'x_1': 0.5833333333333333, 'x_2': 0.6140350877192983, 'x_3': 0.6250000000000001}"
iris,model_1layers_20neurons.h5,42,0.0377700328826904,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}",0.0615670680999755,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}"
iris,model_1layers_20neurons.h5,43,0.0360631942749023,3,"{'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}",0.0553424358367919,3,"{'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}"
iris,model_1layers_20neurons.h5,44,0.0426616668701171,3,"{'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}",0.0550220012664794,3,"{'x_1': 0.7083333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,45,0.0365395545959472,3,"{'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}",0.0581769943237304,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}"
iris,model_1layers_20neurons.h5,46,0.0370821952819824,4,"{'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}",0.2328178882598877,4,"{'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}"
iris,model_1layers_20neurons.h5,47,0.0354130268096923,4,"{'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}",0.0545461177825927,4,"{'x_0': 0.6176470588235294, 'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}"
iris,model_1layers_20neurons.h5,48,0.0510761737823486,3,"{'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}",0.0627012252807617,4,"{'x_0': 0.6764705882352939, 'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}"
iris,model_1layers_20neurons.h5,49,0.0470194816589355,2,"{'x_2': 0.8947368421052629, 'x_3': 1.0}",0.0570340156555175,4,"{'x_0': 0.8529411764705881, 'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}"
iris,model_1layers_20neurons.h5,50,0.044450044631958,3,"{'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}",0.0601191520690918,4,"{'x_0': 0.411764705882353, 'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}"
iris,model_1layers_20neurons.h5,51,0.048954963684082,3,"{'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}",0.0591077804565429,4,"{'x_0': 0.9705882352941176, 'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}"
iris,model_1layers_20neurons.h5,52,0.0399808883666992,4,"{'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}",0.0952019691467285,4,"{'x_0': 0.3823529411764705, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}"
iris,model_1layers_20neurons.h5,53,0.0830140113830566,3,"{'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.0683896541595459,3,"{'x_1': 0.625, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,54,0.0525565147399902,3,"{'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}",0.0723044872283935,4,"{'x_0': 0.9999999999999998, 'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}"
iris,model_1layers_20neurons.h5,55,0.0334527492523193,3,"{'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}",0.069521427154541,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}"
iris,model_1layers_20neurons.h5,56,0.041621446609497,3,"{'x_1': 0.5833333333333333, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.068249225616455,3,"{'x_1': 0.5833333333333333, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,57,0.0323612689971923,3,"{'x_1': 0.625, 'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}",0.101778507232666,3,"{'x_1': 0.625, 'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}"
iris,model_1layers_20neurons.h5,58,0.0547549724578857,3,"{'x_1': 0.7499999999999998, 'x_2': 0.1578947368421052, 'x_3': 0.125}",0.0740349292755127,3,"{'x_1': 0.7499999999999998, 'x_2': 0.1578947368421052, 'x_3': 0.125}"
iris,model_1layers_20neurons.h5,59,0.0400497913360595,3,"{'x_0': 0.2058823529411764, 'x_1': 0.0, 'x_3': 0.375}",0.0804705619812011,4,"{'x_0': 0.2058823529411764, 'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}"
iris,model_1layers_20neurons.h5,60,0.0421245098114013,4,"{'x_0': 0.588235294117647, 'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}",0.0650694370269775,4,"{'x_0': 0.588235294117647, 'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}"
iris,model_1layers_20neurons.h5,61,0.0410037040710449,3,"{'x_1': 0.5833333333333333, 'x_2': 0.1578947368421052, 'x_3': 0.0416666666666666}",0.0698504447937011,3,"{'x_1': 0.5833333333333333, 'x_2': 0.1578947368421052, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,62,0.0372090339660644,3,"{'x_0': 0.2058823529411764, 'x_2': 0.1052631578947368, 'x_3': 0.0416666666666666}",0.0583245754241943,4,"{'x_0': 0.2058823529411764, 'x_1': 0.4166666666666667, 'x_2': 0.1052631578947368, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,63,0.0395781993865966,3,"{'x_1': 0.5416666666666665, 'x_2': 0.1228070175438596, 'x_3': 0.1666666666666666}",0.0500473976135253,4,"{'x_0': 0.2352941176470586, 'x_1': 0.5416666666666665, 'x_2': 0.1228070175438596, 'x_3': 0.1666666666666666}"
iris,model_1layers_20neurons.h5,64,0.0429155826568603,3,"{'x_1': 0.2916666666666667, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}",0.0599567890167236,4,"{'x_0': 0.3823529411764705, 'x_1': 0.2916666666666667, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}"
iris,model_1layers_20neurons.h5,65,0.0377957820892334,3,"{'x_1': 0.5833333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}",0.1023914813995361,3,"{'x_1': 0.5833333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,66,0.0376267433166503,3,"{'x_1': 0.4166666666666667, 'x_2': 0.5614035087719298, 'x_3': 0.4583333333333333}",0.0913145542144775,4,"{'x_0': 0.411764705882353, 'x_1': 0.4166666666666667, 'x_2': 0.5614035087719298, 'x_3': 0.4583333333333333}"
iris,model_1layers_20neurons.h5,67,0.0484366416931152,2,"{'x_2': 1.0, 'x_3': 0.8750000000000001}",0.0683932304382324,4,"{'x_0': 0.9999999999999998, 'x_1': 0.7499999999999998, 'x_2': 1.0, 'x_3': 0.8750000000000001}"
iris,model_1layers_20neurons.h5,68,0.0353767871856689,3,"{'x_1': 0.5, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.0525529384613037,3,"{'x_1': 0.5, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,69,0.0427818298339843,3,"{'x_1': 0.375, 'x_2': 0.5789473684210525, 'x_3': 0.5000000000000001}",0.0670111179351806,4,"{'x_0': 0.5588235294117647, 'x_1': 0.375, 'x_2': 0.5789473684210525, 'x_3': 0.5000000000000001}"
iris,model_1layers_20neurons.h5,70,0.048872947692871,3,"{'x_1': 0.2083333333333332, 'x_2': 0.7017543859649122, 'x_3': 0.7916666666666667}",0.0641946792602539,4,"{'x_0': 0.411764705882353, 'x_1': 0.2083333333333332, 'x_2': 0.7017543859649122, 'x_3': 0.7916666666666667}"
iris,model_1layers_20neurons.h5,71,0.0335524082183837,3,"{'x_1': 0.9166666666666669, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.0663080215454101,3,"{'x_1': 0.9166666666666669, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,72,0.0439870357513427,4,"{'x_0': 0.5, 'x_1': 0.4166666666666667, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}",0.0757784843444824,4,"{'x_0': 0.5, 'x_1': 0.4166666666666667, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}"
iris,model_1layers_20neurons.h5,73,0.0445878505706787,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}",0.0675940513610839,4,"{'x_0': 0.4411764705882353, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.75}"
iris,model_1layers_20neurons.h5,74,0.0437879562377929,4,"{'x_0': 0.5, 'x_1': 0.0833333333333333, 'x_2': 0.5263157894736842, 'x_3': 0.375}",0.0949568748474121,4,"{'x_0': 0.5, 'x_1': 0.0833333333333333, 'x_2': 0.5263157894736842, 'x_3': 0.375}"
iris,model_1layers_20neurons.h5,75,0.0350003242492675,4,"{'x_0': 0.323529411764706, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}",0.0886750221252441,4,"{'x_0': 0.323529411764706, 'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}"
iris,model_1layers_20neurons.h5,76,0.0551600456237793,3,"{'x_1': 0.5833333333333333, 'x_2': 0.7719298245614036, 'x_3': 0.9166666666666666}",0.0676274299621582,4,"{'x_0': 0.5588235294117647, 'x_1': 0.5833333333333333, 'x_2': 0.7719298245614036, 'x_3': 0.9166666666666666}"
iris,model_1layers_20neurons.h5,77,0.0465798377990722,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1249999999999998, 'x_2': 0.5263157894736842, 'x_3': 0.5000000000000001}",0.0933220386505127,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1249999999999998, 'x_2': 0.5263157894736842, 'x_3': 0.5000000000000001}"
iris,model_1layers_20neurons.h5,78,0.0393879413604736,3,"{'x_1': 0.7916666666666665, 'x_2': 0.1228070175438596, 'x_3': 0.125}",0.0777091979980468,3,"{'x_1': 0.7916666666666665, 'x_2': 0.1228070175438596, 'x_3': 0.125}"
iris,model_1layers_20neurons.h5,79,0.0439264774322509,3,"{'x_1': 0.1249999999999998, 'x_2': 0.4035087719298245, 'x_3': 0.375}",0.0706045627593994,4,"{'x_0': 0.2058823529411764, 'x_1': 0.1249999999999998, 'x_2': 0.4035087719298245, 'x_3': 0.375}"
iris,model_1layers_20neurons.h5,80,0.0473051071166992,4,"{'x_0': 0.6176470588235294, 'x_1': 0.2916666666666667, 'x_2': 0.7543859649122806, 'x_3': 0.75}",0.08571457862854,4,"{'x_0': 0.6176470588235294, 'x_1': 0.2916666666666667, 'x_2': 0.7543859649122806, 'x_3': 0.75}"
iris,model_1layers_20neurons.h5,81,0.0362322330474853,3,"{'x_1': 0.5416666666666665, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}",0.0649070739746093,3,"{'x_1': 0.5416666666666665, 'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,82,0.0409815311431884,3,"{'x_1': 0.5, 'x_2': 0.0350877192982456, 'x_3': 0.0416666666666666}",0.0948636531829834,3,"{'x_1': 0.5, 'x_2': 0.0350877192982456, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,83,0.0486848354339599,3,"{'x_1': 0.1666666666666666, 'x_2': 0.4912280701754385, 'x_3': 0.4166666666666667}",0.1308064460754394,4,"{'x_0': 0.3529411764705883, 'x_1': 0.1666666666666666, 'x_2': 0.4912280701754385, 'x_3': 0.4166666666666667}"
iris,model_1layers_20neurons.h5,84,0.0748147964477539,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4166666666666667, 'x_2': 0.7017543859649122, 'x_3': 0.6666666666666667}",0.0705068111419677,4,"{'x_0': 0.7058823529411764, 'x_1': 0.4166666666666667, 'x_2': 0.7017543859649122, 'x_3': 0.6666666666666667}"
iris,model_1layers_20neurons.h5,85,0.0459825992584228,3,"{'x_1': 0.4583333333333332, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}",0.0709054470062255,3,"{'x_0': 0.1764705882352943, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,86,0.0647923946380615,3,"{'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.9583333333333334}",0.0527319908142089,4,"{'x_0': 0.4411764705882353, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.9583333333333334}"
iris,model_1layers_20neurons.h5,87,0.0440025329589843,3,"{'x_1': 0.5833333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}",0.1487786769866943,3,"{'x_1': 0.5833333333333333, 'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}"
iris,model_1layers_20neurons.h5,88,0.0604109764099121,3,"{'x_1': 0.625, 'x_2': 0.1052631578947368, 'x_3': 0.2083333333333333}",0.0874958038330078,3,"{'x_1': 0.625, 'x_2': 0.1052631578947368, 'x_3': 0.2083333333333333}"
iris,model_1layers_20neurons.h5,89,0.0394563674926757,4,"{'x_0': 0.4705882352941177, 'x_1': 0.5, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}",0.0762641429901123,4,"{'x_0': 0.4705882352941177, 'x_1': 0.5, 'x_2': 0.6666666666666666, 'x_3': 0.7083333333333334}"
iris,model_1layers_20neurons.h5,90,0.0507154464721679,3,"{'x_1': 0.2083333333333332, 'x_2': 0.3508771929824561, 'x_3': 0.4166666666666667}",0.0972075462341308,4,"{'x_0': 0.2352941176470586, 'x_1': 0.2083333333333332, 'x_2': 0.3508771929824561, 'x_3': 0.4166666666666667}"
iris,model_1layers_20neurons.h5,91,0.045743703842163,3,"{'x_1': 0.5, 'x_2': 0.8245614035087719, 'x_3': 0.9166666666666666}",0.1156456470489502,4,"{'x_0': 0.7647058823529413, 'x_1': 0.5, 'x_2': 0.8245614035087719, 'x_3': 0.9166666666666666}"
iris,model_1layers_20neurons.h5,92,0.0380029678344726,4,"{'x_0': 0.5, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.6250000000000001}",0.0686571598052978,4,"{'x_0': 0.5, 'x_1': 0.2916666666666667, 'x_2': 0.719298245614035, 'x_3': 0.6250000000000001}"
iris,model_1layers_20neurons.h5,93,0.0440437793731689,4,"{'x_0': 0.5294117647058822, 'x_1': 0.25, 'x_2': 0.807017543859649, 'x_3': 0.5416666666666667}",0.0721499919891357,4,"{'x_0': 0.5294117647058822, 'x_1': 0.25, 'x_2': 0.807017543859649, 'x_3': 0.5416666666666667}"
