dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
digits,model_1layers_20neurons.h5,90,1.678161859512329,44,"{'x_4': 0.8125, 'x_5': 0.0, 'x_6': 0.375, 'x_9': 0.0, 'x_10': 0.1875, 'x_12': 0.1875, 'x_13': 0.0, 'x_14': 0.9375, 'x_15': 0.75, 'x_18': 0.8125, 'x_19': 0.75, 'x_20': 0.25, 'x_21': 0.4375, 'x_22': 0.9375, 'x_23': 0.375, 'x_25': 0.4666666666666667, 'x_26': 1.0, 'x_27': 1.0, 'x_29': 1.0, 'x_30': 0.6666666666666666, 'x_33': 0.4285714285714285, 'x_34': 0.75, 'x_35': 0.625, 'x_36': 0.875, 'x_37': 0.875, 'x_38': 0.1428571428571428, 'x_44': 0.8125, 'x_45': 0.625, 'x_46': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.375, 'x_52': 1.0, 'x_53': 0.125, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.6875, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}",0.4810786247253418,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.5625, 'x_4': 0.8125, 'x_5': 0.0, 'x_6': 0.375, 'x_7': 0.5333333333333333, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.1875, 'x_11': 0.9375, 'x_12': 0.1875, 'x_13': 0.0, 'x_14': 0.9375, 'x_15': 0.75, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 0.8125, 'x_19': 0.75, 'x_20': 0.25, 'x_21': 0.4375, 'x_22': 0.9375, 'x_23': 0.375, 'x_24': 0.0, 'x_25': 0.4666666666666667, 'x_26': 1.0, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 1.0, 'x_30': 0.6666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.4285714285714285, 'x_34': 0.75, 'x_35': 0.625, 'x_36': 0.875, 'x_37': 0.875, 'x_38': 0.1428571428571428, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.8125, 'x_45': 0.625, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.375, 'x_52': 1.0, 'x_53': 0.125, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.6875, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,91,1.7180159091949463,42,"{'x_6': 0.0, 'x_13': 0.5625, 'x_16': 0.0, 'x_17': 0.375, 'x_18': 1.0, 'x_19': 0.0625, 'x_20': 0.0625, 'x_21': 0.875, 'x_22': 0.125, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 0.625, 'x_30': 0.3333333333333333, 'x_31': 0.0, 'x_33': 0.5714285714285714, 'x_34': 0.875, 'x_35': 0.125, 'x_36': 0.0, 'x_37': 0.5, 'x_38': 0.5714285714285714, 'x_40': 0.0, 'x_41': 0.375, 'x_42': 0.875, 'x_43': 0.0, 'x_44': 0.0, 'x_46': 0.5, 'x_47': 0.0, 'x_49': 0.0625, 'x_50': 0.875, 'x_51': 0.75, 'x_52': 0.5, 'x_53': 0.9375, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.8125, 'x_60': 1.0, 'x_61': 0.5, 'x_62': 0.0625, 'x_63': 0.0}",0.4446675777435303,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.125, 'x_3': 0.9375, 'x_4': 0.625, 'x_5': 0.0625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.125, 'x_10': 0.8125, 'x_11': 0.75, 'x_12': 0.875, 'x_13': 0.5625, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.375, 'x_18': 1.0, 'x_19': 0.0625, 'x_20': 0.0625, 'x_21': 0.875, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 0.625, 'x_30': 0.3333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5714285714285714, 'x_34': 0.875, 'x_35': 0.125, 'x_36': 0.0, 'x_37': 0.5, 'x_38': 0.5714285714285714, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.375, 'x_42': 0.875, 'x_43': 0.0, 'x_44': 0.0, 'x_45': 0.5, 'x_46': 0.5, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0625, 'x_50': 0.875, 'x_51': 0.75, 'x_52': 0.5, 'x_53': 0.9375, 'x_54': 0.375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.8125, 'x_60': 1.0, 'x_61': 0.5, 'x_62': 0.0625, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,92,1.0735368728637695,45,"{'x_9': 0.3125, 'x_10': 0.875, 'x_13': 0.4375, 'x_14': 0.125, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.4375, 'x_18': 0.625, 'x_19': 0.0625, 'x_20': 0.25, 'x_21': 0.0625, 'x_22': 0.0, 'x_23': 0.0, 'x_25': 0.5333333333333333, 'x_26': 0.9375, 'x_27': 0.875, 'x_28': 0.75, 'x_29': 0.9375, 'x_30': 0.1333333333333333, 'x_33': 0.1428571428571428, 'x_34': 0.4375, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 0.75, 'x_38': 0.2857142857142857, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.0625, 'x_45': 1.0, 'x_46': 0.1875, 'x_49': 0.0625, 'x_50': 0.5, 'x_51': 0.1875, 'x_52': 0.625, 'x_53': 0.75, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.75, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}",0.4512755870819092,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.6875, 'x_3': 0.8125, 'x_4': 0.75, 'x_5': 0.75, 'x_6': 0.1875, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.3125, 'x_10': 0.875, 'x_11': 0.25, 'x_12': 0.25, 'x_13': 0.4375, 'x_14': 0.125, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.4375, 'x_18': 0.625, 'x_19': 0.0625, 'x_20': 0.25, 'x_21': 0.0625, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 0.9375, 'x_27': 0.875, 'x_28': 0.75, 'x_29': 0.9375, 'x_30': 0.1333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.1428571428571428, 'x_34': 0.4375, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 0.75, 'x_38': 0.2857142857142857, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.0625, 'x_45': 1.0, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0625, 'x_50': 0.5, 'x_51': 0.1875, 'x_52': 0.625, 'x_53': 0.75, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.75, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,93,2.1354000568389893,37,"{'x_5': 0.5, 'x_6': 0.0, 'x_10': 0.0, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_18': 0.5625, 'x_19': 1.0, 'x_20': 1.0, 'x_25': 0.2, 'x_26': 0.9375, 'x_27': 1.0, 'x_33': 0.8571428571428571, 'x_34': 1.0, 'x_37': 0.875, 'x_38': 0.4285714285714285, 'x_41': 0.375, 'x_42': 0.75, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.75, 'x_46': 0.3125, 'x_47': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.5, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.125, 'x_60': 0.875, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}",0.4918868541717529,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.125, 'x_4': 0.9375, 'x_5': 0.5, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.6875, 'x_12': 1.0, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.5625, 'x_19': 1.0, 'x_20': 1.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.9375, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.8571428571428571, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.875, 'x_38': 0.4285714285714285, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.375, 'x_42': 0.75, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.75, 'x_46': 0.3125, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.5, 'x_52': 0.8125, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.125, 'x_60': 0.875, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,94,1.1398844718933103,46,"{'x_4': 0.875, 'x_5': 0.875, 'x_10': 0.0, 'x_11': 0.375, 'x_12': 0.625, 'x_13': 0.9375, 'x_14': 0.6875, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.875, 'x_22': 0.625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 0.5, 'x_27': 0.6875, 'x_28': 0.75, 'x_29': 1.0, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_33': 0.5714285714285714, 'x_34': 1.0, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.5, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.6875, 'x_46': 0.0625, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.5625, 'x_52': 1.0, 'x_53': 0.4375, 'x_54': 0.0, 'x_55': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.8125, 'x_61': 0.0625, 'x_63': 0.0}",0.4532368183135986,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.5, 'x_4': 0.875, 'x_5': 0.875, 'x_6': 0.125, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.375, 'x_12': 0.625, 'x_13': 0.9375, 'x_14': 0.6875, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.875, 'x_22': 0.625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 0.5, 'x_27': 0.6875, 'x_28': 0.75, 'x_29': 1.0, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5714285714285714, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.5, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.6875, 'x_45': 0.9375, 'x_46': 0.0625, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.5625, 'x_52': 1.0, 'x_53': 0.4375, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.8125, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,95,0.9687907695770264,47,"{'x_1': 0.375, 'x_2': 0.8125, 'x_3': 1.0, 'x_4': 0.8125, 'x_8': 0.0, 'x_10': 0.8125, 'x_11': 0.5, 'x_12': 1.0, 'x_13': 0.3125, 'x_14': 0.0625, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.5, 'x_19': 0.875, 'x_21': 1.0, 'x_22': 0.3125, 'x_23': 0.0, 'x_25': 0.0, 'x_26': 0.5, 'x_27': 1.0, 'x_28': 0.9375, 'x_29': 0.125, 'x_31': 0.0, 'x_35': 1.0, 'x_36': 0.4375, 'x_41': 0.0, 'x_42': 0.4375, 'x_43': 1.0, 'x_44': 0.25, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.9375, 'x_51': 0.5625, 'x_52': 0.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.2222222222222222, 'x_58': 0.9375, 'x_59': 0.1875, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}",0.445169448852539,64,"{'x_0': 0.0, 'x_1': 0.375, 'x_2': 0.8125, 'x_3': 1.0, 'x_4': 0.8125, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.5625, 'x_10': 0.8125, 'x_11': 0.5, 'x_12': 1.0, 'x_13': 0.3125, 'x_14': 0.0625, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.5, 'x_19': 0.875, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.3125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.5, 'x_27': 1.0, 'x_28': 0.9375, 'x_29': 0.125, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 1.0, 'x_36': 0.4375, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.4375, 'x_43': 1.0, 'x_44': 0.25, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.9375, 'x_51': 0.5625, 'x_52': 0.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.2222222222222222, 'x_58': 0.9375, 'x_59': 0.1875, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,96,2.0920302867889404,41,"{'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.25, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.0625, 'x_15': 0.0, 'x_18': 0.875, 'x_19': 0.5625, 'x_21': 0.3125, 'x_22': 0.9375, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 0.5625, 'x_30': 0.6, 'x_33': 0.3571428571428571, 'x_34': 1.0, 'x_35': 0.8125, 'x_36': 0.8125, 'x_37': 0.8125, 'x_38': 0.0, 'x_43': 0.0625, 'x_44': 0.9375, 'x_45': 0.4375, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_50': 0.0, 'x_51': 0.25, 'x_52': 1.0, 'x_53': 0.0625, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.75, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}",0.4808809757232666,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.5625, 'x_4': 0.75, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.25, 'x_11': 1.0, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.0625, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.125, 'x_18': 0.875, 'x_19': 0.5625, 'x_20': 0.0, 'x_21': 0.3125, 'x_22': 0.9375, 'x_23': 0.125, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 0.5625, 'x_28': 0.75, 'x_29': 1.0, 'x_30': 0.6, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.3571428571428571, 'x_34': 1.0, 'x_35': 0.8125, 'x_36': 0.8125, 'x_37': 0.8125, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0625, 'x_44': 0.9375, 'x_45': 0.4375, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.25, 'x_52': 1.0, 'x_53': 0.0625, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.75, 'x_60': 0.75, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,97,1.2535395622253418,44,"{'x_6': 0.0, 'x_9': 0.0, 'x_12': 0.3125, 'x_14': 0.0, 'x_15': 0.0, 'x_18': 0.5625, 'x_19': 0.5625, 'x_20': 0.25, 'x_21': 0.875, 'x_26': 0.25, 'x_27': 0.9375, 'x_28': 0.9375, 'x_29': 0.3125, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.3125, 'x_35': 1.0, 'x_36': 0.875, 'x_37': 0.0625, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.875, 'x_43': 0.375, 'x_44': 0.5, 'x_45': 0.5625, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_51': 0.4375, 'x_52': 0.0625, 'x_53': 0.6875, 'x_54': 0.3125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.6875, 'x_60': 0.9375, 'x_61': 1.0, 'x_62': 0.75, 'x_63': 0.0}",0.4400627613067627,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.125, 'x_3': 0.8125, 'x_4': 0.875, 'x_5': 0.375, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.625, 'x_11': 0.8125, 'x_12': 0.3125, 'x_13': 1.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.5625, 'x_19': 0.5625, 'x_20': 0.25, 'x_21': 0.875, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.25, 'x_27': 0.9375, 'x_28': 0.9375, 'x_29': 0.3125, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.3125, 'x_35': 1.0, 'x_36': 0.875, 'x_37': 0.0625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.875, 'x_43': 0.375, 'x_44': 0.5, 'x_45': 0.5625, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_51': 0.4375, 'x_52': 0.0625, 'x_53': 0.6875, 'x_54': 0.3125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.6875, 'x_60': 0.9375, 'x_61': 1.0, 'x_62': 0.75, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,98,1.4049298763275146,45,"{'x_6': 0.0, 'x_9': 0.0, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_18': 0.75, 'x_19': 0.5, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_26': 0.8125, 'x_27': 0.375, 'x_28': 0.0, 'x_29': 0.0, 'x_30': 0.0, 'x_34': 0.75, 'x_35': 0.75, 'x_36': 1.0, 'x_37': 0.875, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.875, 'x_43': 0.9375, 'x_44': 0.375, 'x_45': 0.5, 'x_46': 0.6875, 'x_48': 0.0, 'x_49': 0.1875, 'x_50': 0.75, 'x_51': 0.875, 'x_52': 0.3125, 'x_53': 0.625, 'x_54': 0.8125, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.5625, 'x_60': 1.0, 'x_61': 0.8125, 'x_62': 0.3125, 'x_63': 0.0}",0.4706695079803467,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.5, 'x_4': 0.9375, 'x_5': 0.125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.375, 'x_11': 1.0, 'x_12': 0.3125, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.75, 'x_19': 0.5, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.8125, 'x_27': 0.375, 'x_28': 0.0, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.75, 'x_35': 0.75, 'x_36': 1.0, 'x_37': 0.875, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.875, 'x_43': 0.9375, 'x_44': 0.375, 'x_45': 0.5, 'x_46': 0.6875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.1875, 'x_50': 0.75, 'x_51': 0.875, 'x_52': 0.3125, 'x_53': 0.625, 'x_54': 0.8125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.5625, 'x_60': 1.0, 'x_61': 0.8125, 'x_62': 0.3125, 'x_63': 0.0}"
digits,model_1layers_20neurons.h5,99,0.9829490184783936,51,"{'x_2': 0.0, 'x_3': 0.0625, 'x_4': 0.8125, 'x_5': 0.8125, 'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.25, 'x_11': 0.9375, 'x_12': 0.9375, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.5, 'x_18': 1.0, 'x_19': 0.625, 'x_20': 0.375, 'x_21': 0.875, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.6666666666666666, 'x_26': 0.375, 'x_27': 0.0, 'x_28': 0.5, 'x_29': 0.8125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.625, 'x_37': 0.8125, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.8125, 'x_45': 0.5625, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_52': 0.875, 'x_53': 0.4375, 'x_54': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 1.0, 'x_61': 0.4375}",0.6055512428283691,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0625, 'x_4': 0.8125, 'x_5': 0.8125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.25, 'x_11': 0.9375, 'x_12': 0.9375, 'x_13': 1.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.5, 'x_18': 1.0, 'x_19': 0.625, 'x_20': 0.375, 'x_21': 0.875, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.6666666666666666, 'x_26': 0.375, 'x_27': 0.0, 'x_28': 0.5, 'x_29': 0.8125, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.625, 'x_37': 0.8125, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_44': 0.8125, 'x_45': 0.5625, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.875, 'x_53': 0.4375, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 1.0, 'x_61': 0.4375, 'x_62': 0.0, 'x_63': 0.0}"
