dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
wine,model_1layers_20neurons.h5,10,0.1186561584472656,9,"{'x_0': 0.2763157894736845, 'x_2': 0.1818181818181816, 'x_3': 0.3556701030927836, 'x_7': 0.2452830188679245, 'x_8': 0.3101265822784809, 'x_9': 0.1385435168738898, 'x_10': 0.6422764227642277, 'x_11': 0.6190476190476191, 'x_12': 0.3404255319148936}",0.117765188217163,13,"{'x_0': 0.2763157894736845, 'x_1': 0.2423625254582485, 'x_2': 0.1818181818181816, 'x_3': 0.3556701030927836, 'x_4': 0.2934782608695653, 'x_5': 0.4310344827586208, 'x_6': 0.3860759493670885, 'x_7': 0.2452830188679245, 'x_8': 0.3101265822784809, 'x_9': 0.1385435168738898, 'x_10': 0.6422764227642277, 'x_11': 0.6190476190476191, 'x_12': 0.3404255319148936}"
wine,model_1layers_20neurons.h5,11,0.1599760055541992,8,"{'x_3': 0.8195876288659794, 'x_6': 0.3776371308016877, 'x_7': 0.5660377358490566, 'x_8': 0.4082278481012657, 'x_9': 0.0301953818827708, 'x_10': 0.3577235772357723, 'x_11': 0.6776556776556777, 'x_12': 0.0685579196217494}",0.1109607219696044,13,"{'x_0': 0.3657894736842109, 'x_1': 0.7209775967413441, 'x_2': 0.7326203208556149, 'x_3': 0.8195876288659794, 'x_4': 0.3478260869565218, 'x_5': 0.4206896551724138, 'x_6': 0.3776371308016877, 'x_7': 0.5660377358490566, 'x_8': 0.4082278481012657, 'x_9': 0.0301953818827708, 'x_10': 0.3577235772357723, 'x_11': 0.6776556776556777, 'x_12': 0.0685579196217494}"
wine,model_1layers_20neurons.h5,12,0.1397438049316406,8,"{'x_3': 0.4845360824742268, 'x_5': 0.1724137931034483, 'x_6': 0.050632911392405, 'x_8': 0.3101265822784809, 'x_9': 0.5204262877442273, 'x_10': 0.08130081300813, 'x_11': 0.1025641025641025, 'x_12': 0.285263987391647}",0.1155319213867187,13,"{'x_0': 0.4078947368421053, 'x_1': 0.0814663951120163, 'x_2': 0.3957219251336897, 'x_3': 0.4845360824742268, 'x_4': 0.3586956521739129, 'x_5': 0.1724137931034483, 'x_6': 0.050632911392405, 'x_7': 0.7547169811320755, 'x_8': 0.3101265822784809, 'x_9': 0.5204262877442273, 'x_10': 0.08130081300813, 'x_11': 0.1025641025641025, 'x_12': 0.285263987391647}"
wine,model_1layers_20neurons.h5,13,0.1386926174163818,8,"{'x_2': 0.663101604278075, 'x_3': 0.3402061855670103, 'x_6': 0.5590717299578059, 'x_7': 0.1698113207547169, 'x_9': 0.3428063943161634, 'x_10': 0.6178861788617886, 'x_11': 0.7692307692307694, 'x_12': 0.7777777777777779}",0.1626269817352295,13,"{'x_0': 0.736842105263158, 'x_1': 0.1547861507128309, 'x_2': 0.663101604278075, 'x_3': 0.3402061855670103, 'x_4': 0.2608695652173912, 'x_5': 0.5068965517241381, 'x_6': 0.5590717299578059, 'x_7': 0.1698113207547169, 'x_8': 0.5917721518987342, 'x_9': 0.3428063943161634, 'x_10': 0.6178861788617886, 'x_11': 0.7692307692307694, 'x_12': 0.7777777777777779}"
wine,model_1layers_20neurons.h5,14,0.1177942752838134,9,"{'x_0': 0.5263157894736841, 'x_2': 0.1871657754010693, 'x_3': 0.2783505154639175, 'x_6': 0.3565400843881856, 'x_8': 0.3291139240506329, 'x_9': 0.2539964476021314, 'x_10': 0.5772357723577235, 'x_11': 0.4432234432234431, 'x_12': 0.0898345153664302}",0.1253461837768554,13,"{'x_0': 0.5263157894736841, 'x_1': 0.0020366598778004, 'x_2': 0.1871657754010693, 'x_3': 0.2783505154639175, 'x_4': 0.1739130434782608, 'x_5': 0.3344827586206896, 'x_6': 0.3565400843881856, 'x_7': 0.2075471698113207, 'x_8': 0.3291139240506329, 'x_9': 0.2539964476021314, 'x_10': 0.5772357723577235, 'x_11': 0.4432234432234431, 'x_12': 0.0898345153664302}"
wine,model_1layers_20neurons.h5,15,0.1043894290924072,10,"{'x_1': 0.1649694501018329, 'x_2': 0.5026737967914437, 'x_3': 0.2938144329896908, 'x_5': 0.7655172413793105, 'x_6': 0.561181434599156, 'x_7': 0.2452830188679245, 'x_8': 0.5094936708860758, 'x_9': 0.4120781527531083, 'x_10': 0.3739837398373983, 'x_12': 0.5453112687155242}",0.1313066482543945,13,"{'x_0': 0.8394736842105264, 'x_1': 0.1649694501018329, 'x_2': 0.5026737967914437, 'x_3': 0.2938144329896908, 'x_4': 0.5217391304347826, 'x_5': 0.7655172413793105, 'x_6': 0.561181434599156, 'x_7': 0.2452830188679245, 'x_8': 0.5094936708860758, 'x_9': 0.4120781527531083, 'x_10': 0.3739837398373983, 'x_11': 0.7472527472527473, 'x_12': 0.5453112687155242}"
wine,model_1layers_20neurons.h5,16,0.1299669742584228,8,"{'x_2': 0.6737967914438502, 'x_3': 0.2835051546391753, 'x_6': 0.5485232067510548, 'x_7': 0.3962264150943396, 'x_9': 0.2717584369449378, 'x_10': 0.3577235772357723, 'x_11': 0.7142857142857144, 'x_12': 0.7226162332545312}",0.1263415813446045,13,"{'x_0': 0.6210526315789475, 'x_1': 0.1792260692464358, 'x_2': 0.6737967914438502, 'x_3': 0.2835051546391753, 'x_4': 0.2500000000000001, 'x_5': 0.6448275862068966, 'x_6': 0.5485232067510548, 'x_7': 0.3962264150943396, 'x_8': 0.3259493670886075, 'x_9': 0.2717584369449378, 'x_10': 0.3577235772357723, 'x_11': 0.7142857142857144, 'x_12': 0.7226162332545312}"
wine,model_1layers_20neurons.h5,17,0.1687884330749511,8,"{'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.9056603773584904, 'x_8': 0.4588607594936708, 'x_9': 0.7797513321492007, 'x_10': 0.0650406504065041, 'x_11': 0.0879120879120878, 'x_12': 0.3128447596532703}",0.1158947944641113,13,"{'x_0': 0.5789473684210531, 'x_1': 0.4908350305498981, 'x_2': 0.4919786096256683, 'x_3': 0.4072164948453608, 'x_4': 0.3043478260869566, 'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.9056603773584904, 'x_8': 0.4588607594936708, 'x_9': 0.7797513321492007, 'x_10': 0.0650406504065041, 'x_11': 0.0879120879120878, 'x_12': 0.3128447596532703}"
wine,model_1layers_20neurons.h5,18,0.1156189441680908,10,"{'x_1': 0.5498981670061099, 'x_3': 0.458762886597938, 'x_5': 0.2206896551724139, 'x_6': 0.0295358649789029, 'x_7': 0.8490566037735847, 'x_8': 0.1455696202531645, 'x_9': 0.3516873889875666, 'x_10': 0.2682926829268293, 'x_11': 0.2014652014652014, 'x_12': 0.2379826635145784}",0.1150333881378173,13,"{'x_0': 0.6473684210526316, 'x_1': 0.5498981670061099, 'x_2': 0.443850267379679, 'x_3': 0.458762886597938, 'x_4': 0.1956521739130435, 'x_5': 0.2206896551724139, 'x_6': 0.0295358649789029, 'x_7': 0.8490566037735847, 'x_8': 0.1455696202531645, 'x_9': 0.3516873889875666, 'x_10': 0.2682926829268293, 'x_11': 0.2014652014652014, 'x_12': 0.2379826635145784}"
wine,model_1layers_20neurons.h5,19,0.1170742511749267,9,"{'x_0': 0.3894736842105266, 'x_2': 0.3315508021390373, 'x_3': 0.5103092783505154, 'x_6': 0.3333333333333332, 'x_8': 0.3354430379746835, 'x_9': 0.1065719360568383, 'x_10': 0.4552845528455285, 'x_11': 0.8424908424908424, 'x_12': 0.3104806934594168}",0.1096646785736084,13,"{'x_0': 0.3894736842105266, 'x_1': 0.1710794297352342, 'x_2': 0.3315508021390373, 'x_3': 0.5103092783505154, 'x_4': 0.1630434782608696, 'x_5': 0.4206896551724138, 'x_6': 0.3333333333333332, 'x_7': 0.3584905660377359, 'x_8': 0.3354430379746835, 'x_9': 0.1065719360568383, 'x_10': 0.4552845528455285, 'x_11': 0.8424908424908424, 'x_12': 0.3104806934594168}"
wine,model_1layers_20neurons.h5,20,0.2160725593566894,11,"{'x_0': 0.3421052631578951, 'x_2': 0.3155080213903741, 'x_3': 0.2164948453608247, 'x_4': 0.717391304347826, 'x_6': 0.3185654008438818, 'x_7': 0.4150943396226414, 'x_8': 0.740506329113924, 'x_9': 0.1474245115452931, 'x_10': 0.4715447154471545, 'x_11': 0.380952380952381, 'x_12': 0.3719464144996061}",0.1172456741333007,13,"{'x_0': 0.3421052631578951, 'x_1': 0.020366598778004, 'x_2': 0.3155080213903741, 'x_3': 0.2164948453608247, 'x_4': 0.717391304347826, 'x_5': 0.3172413793103448, 'x_6': 0.3185654008438818, 'x_7': 0.4150943396226414, 'x_8': 0.740506329113924, 'x_9': 0.1474245115452931, 'x_10': 0.4715447154471545, 'x_11': 0.380952380952381, 'x_12': 0.3719464144996061}"
wine,model_1layers_20neurons.h5,21,0.1309185028076172,9,"{'x_0': 0.5921052631578947, 'x_3': 0.2525773195876288, 'x_6': 0.4936708860759493, 'x_7': 0.3962264150943396, 'x_8': 0.2974683544303797, 'x_9': 0.2539964476021314, 'x_10': 0.4959349593495936, 'x_11': 0.5531135531135531, 'x_12': 0.4743892828999212}",0.1122379302978515,13,"{'x_0': 0.5921052631578947, 'x_1': 0.1527494908350305, 'x_2': 0.7914438502673796, 'x_3': 0.2525773195876288, 'x_4': 0.4347826086956522, 'x_5': 0.5586206896551725, 'x_6': 0.4936708860759493, 'x_7': 0.3962264150943396, 'x_8': 0.2974683544303797, 'x_9': 0.2539964476021314, 'x_10': 0.4959349593495936, 'x_11': 0.5531135531135531, 'x_12': 0.4743892828999212}"
wine,model_1layers_20neurons.h5,22,0.3339614868164062,9,"{'x_1': 0.3951120162932789, 'x_2': 0.4598930481283422, 'x_3': 0.3814432989690721, 'x_6': 0.4029535864978902, 'x_7': 0.2264150943396226, 'x_8': 0.4968354430379746, 'x_9': 0.0364120781527531, 'x_10': 0.5447154471544715, 'x_12': 0.0094562647754137}",0.1097514629364013,13,"{'x_0': 0.331578947368421, 'x_1': 0.3951120162932789, 'x_2': 0.4598930481283422, 'x_3': 0.3814432989690721, 'x_4': 0.1956521739130435, 'x_5': 0.5068965517241381, 'x_6': 0.4029535864978902, 'x_7': 0.2264150943396226, 'x_8': 0.4968354430379746, 'x_9': 0.0364120781527531, 'x_10': 0.5447154471544715, 'x_11': 0.7435897435897436, 'x_12': 0.0094562647754137}"
wine,model_1layers_20neurons.h5,23,0.2055730819702148,8,"{'x_0': 0.7052631578947373, 'x_3': 0.309278350515464, 'x_7': 0.2641509433962264, 'x_8': 0.4018987341772151, 'x_9': 0.1829484902309058, 'x_10': 0.5121951219512195, 'x_11': 1.0, 'x_12': 0.5965327029156817}",0.1525931358337402,13,"{'x_0': 0.7052631578947373, 'x_1': 0.1975560081466395, 'x_2': 0.5347593582887699, 'x_3': 0.309278350515464, 'x_4': 0.3369565217391305, 'x_5': 0.5620689655172414, 'x_6': 0.5358649789029535, 'x_7': 0.2641509433962264, 'x_8': 0.4018987341772151, 'x_9': 0.1829484902309058, 'x_10': 0.5121951219512195, 'x_11': 1.0, 'x_12': 0.5965327029156817}"
wine,model_1layers_20neurons.h5,24,0.1960444450378418,9,"{'x_2': 0.4652406417112299, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.5094339622641509, 'x_8': 0.0822784810126582, 'x_9': 0.2806394316163411, 'x_10': 0.08130081300813, 'x_11': 0.021978021978022, 'x_12': 0.1079590228526398}",0.1071279048919677,13,"{'x_0': 0.7500000000000004, 'x_1': 0.8452138492871689, 'x_2': 0.4652406417112299, 'x_3': 0.4845360824742268, 'x_4': 0.108695652173913, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.5094339622641509, 'x_8': 0.0822784810126582, 'x_9': 0.2806394316163411, 'x_10': 0.08130081300813, 'x_11': 0.021978021978022, 'x_12': 0.1079590228526398}"
wine,model_1layers_20neurons.h5,25,0.1478290557861328,9,"{'x_0': 0.331578947368421, 'x_3': 0.2783505154639175, 'x_6': 0.4556962025316455, 'x_7': 0.3018867924528301, 'x_8': 0.4272151898734177, 'x_9': 0.1030195381882771, 'x_10': 0.6097560975609757, 'x_11': 0.5384615384615385, 'x_12': 0.1182033096926714}",0.1221508979797363,13,"{'x_0': 0.331578947368421, 'x_1': 0.1059063136456211, 'x_2': 0.3315508021390373, 'x_3': 0.2783505154639175, 'x_4': 0.1630434782608696, 'x_5': 0.5413793103448276, 'x_6': 0.4556962025316455, 'x_7': 0.3018867924528301, 'x_8': 0.4272151898734177, 'x_9': 0.1030195381882771, 'x_10': 0.6097560975609757, 'x_11': 0.5384615384615385, 'x_12': 0.1182033096926714}"
wine,model_1layers_20neurons.h5,26,0.1725625991821289,8,"{'x_0': 0.310526315789474, 'x_2': 0.2085561497326202, 'x_3': 0.3195876288659794, 'x_6': 0.1983122362869198, 'x_9': 0.0985790408525754, 'x_10': 0.6504065040650406, 'x_11': 0.6593406593406592, 'x_12': 0.3467297084318361}",0.1393895149230957,13,"{'x_0': 0.310526315789474, 'x_1': 0.0610997963340121, 'x_2': 0.2085561497326202, 'x_3': 0.3195876288659794, 'x_4': 0.8804347826086957, 'x_5': 0.3, 'x_6': 0.1983122362869198, 'x_7': 0.0188679245283019, 'x_8': 0.6582278481012658, 'x_9': 0.0985790408525754, 'x_10': 0.6504065040650406, 'x_11': 0.6593406593406592, 'x_12': 0.3467297084318361}"
wine,model_1layers_20neurons.h5,27,0.1859519481658935,8,"{'x_5': 0.1724137931034483, 'x_6': 0.0675105485232067, 'x_7': 0.5094339622641509, 'x_8': 0.1740506329113924, 'x_9': 0.7566607460035524, 'x_10': 0.1951219512195122, 'x_11': 0.1758241758241758, 'x_12': 0.3207249802994484}",0.1301381587982177,13,"{'x_0': 0.4710526315789476, 'x_1': 0.505091649694501, 'x_2': 0.5026737967914437, 'x_3': 0.458762886597938, 'x_4': 0.1956521739130435, 'x_5': 0.1724137931034483, 'x_6': 0.0675105485232067, 'x_7': 0.5094339622641509, 'x_8': 0.1740506329113924, 'x_9': 0.7566607460035524, 'x_10': 0.1951219512195122, 'x_11': 0.1758241758241758, 'x_12': 0.3207249802994484}"
wine,model_1layers_20neurons.h5,28,0.2545576095581054,9,"{'x_2': 0.5133689839572192, 'x_3': 0.3195876288659794, 'x_6': 0.440928270042194, 'x_7': 0.2452830188679245, 'x_8': 0.3639240506329114, 'x_9': 0.2895204262877442, 'x_10': 0.5609756097560976, 'x_11': 0.5677655677655677, 'x_12': 0.7895981087470451}",0.1091415882110595,13,"{'x_0': 0.8131578947368419, 'x_1': 0.120162932790224, 'x_2': 0.5133689839572192, 'x_3': 0.3195876288659794, 'x_4': 0.2717391304347826, 'x_5': 0.4206896551724138, 'x_6': 0.440928270042194, 'x_7': 0.2452830188679245, 'x_8': 0.3639240506329114, 'x_9': 0.2895204262877442, 'x_10': 0.5609756097560976, 'x_11': 0.5677655677655677, 'x_12': 0.7895981087470451}"
wine,model_1layers_20neurons.h5,29,0.1403505802154541,8,"{'x_3': 0.2061855670103092, 'x_5': 0.5241379310344828, 'x_6': 0.4599156118143459, 'x_7': 0.320754716981132, 'x_8': 0.4936708860759493, 'x_9': 0.3117229129662522, 'x_10': 0.4390243902439024, 'x_12': 0.7974783293932232}",0.1700129508972168,13,"{'x_0': 0.8842105263157896, 'x_1': 0.1995926680244399, 'x_2': 0.5828877005347594, 'x_3': 0.2061855670103092, 'x_4': 0.2826086956521739, 'x_5': 0.5241379310344828, 'x_6': 0.4599156118143459, 'x_7': 0.320754716981132, 'x_8': 0.4936708860759493, 'x_9': 0.3117229129662522, 'x_10': 0.4390243902439024, 'x_11': 0.8461538461538463, 'x_12': 0.7974783293932232}"
wine,model_1layers_20neurons.h5,30,0.1237127780914306,9,"{'x_2': 0.4171122994652406, 'x_3': 0.3298969072164949, 'x_6': 0.390295358649789, 'x_7': 0.2641509433962264, 'x_8': 0.2943037974683544, 'x_9': 0.1962699822380107, 'x_10': 0.4390243902439024, 'x_11': 0.5494505494505495, 'x_12': 0.793538219070134}",0.1179103851318359,13,"{'x_0': 0.5973684210526318, 'x_1': 0.1690427698574337, 'x_2': 0.4171122994652406, 'x_3': 0.3298969072164949, 'x_4': 0.2608695652173912, 'x_5': 0.4896551724137931, 'x_6': 0.390295358649789, 'x_7': 0.2641509433962264, 'x_8': 0.2943037974683544, 'x_9': 0.1962699822380107, 'x_10': 0.4390243902439024, 'x_11': 0.5494505494505495, 'x_12': 0.793538219070134}"
wine,model_1layers_20neurons.h5,31,0.1845369338989257,9,"{'x_3': 0.4072164948453608, 'x_5': 0.1379310344827586, 'x_6': 0.0928270042194092, 'x_7': 0.3018867924528301, 'x_8': 0.2278481012658227, 'x_9': 0.5746003552397869, 'x_10': 0.1382113821138211, 'x_11': 0.2673992673992674, 'x_12': 0.454688731284476}",0.1553792953491211,13,"{'x_0': 0.3210526315789477, 'x_1': 0.6089613034623217, 'x_2': 0.449197860962567, 'x_3': 0.4072164948453608, 'x_4': 0.4565217391304349, 'x_5': 0.1379310344827586, 'x_6': 0.0928270042194092, 'x_7': 0.3018867924528301, 'x_8': 0.2278481012658227, 'x_9': 0.5746003552397869, 'x_10': 0.1382113821138211, 'x_11': 0.2673992673992674, 'x_12': 0.454688731284476}"
wine,model_1layers_20neurons.h5,32,0.1169533729553222,12,"{'x_0': 0.5815789473684214, 'x_1': 0.3462321792260692, 'x_2': 0.8074866310160428, 'x_3': 0.5360824742268042, 'x_4': 0.5217391304347826, 'x_6': 0.4957805907172995, 'x_7': 0.490566037735849, 'x_8': 0.4430379746835443, 'x_9': 0.2291296625222025, 'x_10': 0.4552845528455285, 'x_11': 0.6080586080586081, 'x_12': 0.3601260835303389}",0.1790771484375,13,"{'x_0': 0.5815789473684214, 'x_1': 0.3462321792260692, 'x_2': 0.8074866310160428, 'x_3': 0.5360824742268042, 'x_4': 0.5217391304347826, 'x_5': 0.6275862068965518, 'x_6': 0.4957805907172995, 'x_7': 0.490566037735849, 'x_8': 0.4430379746835443, 'x_9': 0.2291296625222025, 'x_10': 0.4552845528455285, 'x_11': 0.6080586080586081, 'x_12': 0.3601260835303389}"
wine,model_1layers_20neurons.h5,33,0.14034104347229,9,"{'x_0': 0.6973684210526314, 'x_3': 0.3402061855670103, 'x_6': 0.4957805907172995, 'x_7': 0.5471698113207547, 'x_8': 0.4905063291139239, 'x_9': 0.1865008880994671, 'x_10': 0.6097560975609757, 'x_11': 0.5860805860805862, 'x_12': 0.5610717100078803}",0.1413030624389648,13,"{'x_0': 0.6973684210526314, 'x_1': 0.1914460285132382, 'x_2': 0.5347593582887699, 'x_3': 0.3402061855670103, 'x_4': 0.3695652173913043, 'x_5': 0.496551724137931, 'x_6': 0.4957805907172995, 'x_7': 0.5471698113207547, 'x_8': 0.4905063291139239, 'x_9': 0.1865008880994671, 'x_10': 0.6097560975609757, 'x_11': 0.5860805860805862, 'x_12': 0.5610717100078803}"
wine,model_1layers_20neurons.h5,34,0.194218635559082,11,"{'x_0': 0.3789473684210529, 'x_2': 0.449197860962567, 'x_3': 0.4329896907216495, 'x_4': 1.0, 'x_6': 0.4071729957805906, 'x_7': 0.3584905660377359, 'x_8': 0.9050632911392402, 'x_9': 0.0763765541740675, 'x_10': 0.5528455284552845, 'x_11': 0.4981684981684981, 'x_12': 0.5193065405831364}",0.141263723373413,13,"{'x_0': 0.3789473684210529, 'x_1': 0.1283095723014256, 'x_2': 0.449197860962567, 'x_3': 0.4329896907216495, 'x_4': 1.0, 'x_5': 0.5241379310344828, 'x_6': 0.4071729957805906, 'x_7': 0.3584905660377359, 'x_8': 0.9050632911392402, 'x_9': 0.0763765541740675, 'x_10': 0.5528455284552845, 'x_11': 0.4981684981684981, 'x_12': 0.5193065405831364}"
