dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation,relaxed_time_milp_relaxed,relaxed_len_milp_relaxed,relaxed_explanation
glass,model_1layers_20neurons.h5,10,0.073359727859497,9,"{'x_0': 0.5234305923961102, 'x_1': 0.5355731225296441, 'x_2': 0.7438752783964364, 'x_3': 0.2928348909657321, 'x_4': 0.4785847299813763, 'x_5': 0.0966183574879227, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.0}",0.0959959030151367,9,"{'x_0': 0.5234305923961102, 'x_1': 0.5355731225296441, 'x_2': 0.7438752783964364, 'x_3': 0.2928348909657321, 'x_4': 0.4785847299813763, 'x_5': 0.0966183574879227, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,11,0.07647705078125,9,"{'x_0': 0.3138815207780681, 'x_1': 0.4347826086956519, 'x_2': 0.8329621380846325, 'x_3': 0.2554517133956386, 'x_4': 0.4599627560521409, 'x_5': 0.1030595813204508, 'x_6': 0.3280669144981413, 'x_7': 0.0, 'x_8': 0.4313725490196078}",0.0936050415039062,9,"{'x_0': 0.3138815207780681, 'x_1': 0.4347826086956519, 'x_2': 0.8329621380846325, 'x_3': 0.2554517133956386, 'x_4': 0.4599627560521409, 'x_5': 0.1030595813204508, 'x_6': 0.3280669144981413, 'x_7': 0.0, 'x_8': 0.4313725490196078}"
glass,model_1layers_20neurons.h5,12,0.0710318088531494,9,"{'x_0': 0.4031830238726712, 'x_1': 0.5237154150197627, 'x_2': 0.0, 'x_3': 0.3457943925233644, 'x_4': 0.4543761638733699, 'x_5': 0.0531400966183574, 'x_6': 0.6570631970260221, 'x_7': 0.0, 'x_8': 0.0}",0.0893893241882324,9,"{'x_0': 0.4031830238726712, 'x_1': 0.5237154150197627, 'x_2': 0.0, 'x_3': 0.3457943925233644, 'x_4': 0.4543761638733699, 'x_5': 0.0531400966183574, 'x_6': 0.6570631970260221, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,13,0.074070930480957,7,"{'x_1': 0.4960474308300395, 'x_2': 0.7438752783964364, 'x_3': 0.3676012461059189, 'x_4': 0.6126629422718786, 'x_5': 0.0628019323671497, 'x_6': 0.2592936802973977, 'x_7': 0.0}",0.0942828655242919,9,"{'x_0': 0.2029177718832926, 'x_1': 0.4960474308300395, 'x_2': 0.7438752783964364, 'x_3': 0.3676012461059189, 'x_4': 0.6126629422718786, 'x_5': 0.0628019323671497, 'x_6': 0.2592936802973977, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,14,0.119098424911499,6,"{'x_2': 0.8040089086859687, 'x_3': 0.4143302180685357, 'x_4': 0.5884543761638721, 'x_6': 0.2453531598513011, 'x_7': 0.0, 'x_8': 0.5098039215686274}",0.092710256576538,9,"{'x_0': 0.2055702917771924, 'x_1': 0.4071146245059283, 'x_2': 0.8040089086859687, 'x_3': 0.4143302180685357, 'x_4': 0.5884543761638721, 'x_5': 0.1030595813204508, 'x_6': 0.2453531598513011, 'x_7': 0.0, 'x_8': 0.5098039215686274}"
glass,model_1layers_20neurons.h5,15,0.0766260623931884,8,"{'x_0': 0.3704686118479259, 'x_1': 0.3774703557312251, 'x_2': 0.0, 'x_3': 0.4236760124610591, 'x_5': 0.0611916264090177, 'x_6': 0.5669144981412637, 'x_7': 0.0, 'x_8': 0.0}",0.0873000621795654,9,"{'x_0': 0.3704686118479259, 'x_1': 0.3774703557312251, 'x_2': 0.0, 'x_3': 0.4236760124610591, 'x_4': 0.7337057728119163, 'x_5': 0.0611916264090177, 'x_6': 0.5669144981412637, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,16,0.1206345558166503,7,"{'x_1': 0.4466403162055337, 'x_2': 0.7728285077951003, 'x_3': 0.2585669781931464, 'x_5': 0.0998389694041868, 'x_6': 0.2713754646840147, 'x_7': 0.0, 'x_8': 0.6078431372549019}",0.0950450897216796,9,"{'x_0': 0.0371352785145973, 'x_1': 0.4466403162055337, 'x_2': 0.7728285077951003, 'x_3': 0.2585669781931464, 'x_4': 0.5903165735567963, 'x_5': 0.0998389694041868, 'x_6': 0.2713754646840147, 'x_7': 0.0, 'x_8': 0.6078431372549019}"
glass,model_1layers_20neurons.h5,17,0.1757926940917968,6,"{'x_2': 0.465478841870824, 'x_3': 0.4299065420560747, 'x_5': 0.0853462157809984, 'x_6': 0.3847583643122676, 'x_7': 0.0857142857142857, 'x_8': 0.3333333333333333}",0.0848541259765625,9,"{'x_0': 0.4142351900972585, 'x_1': 0.5573122529644268, 'x_2': 0.465478841870824, 'x_3': 0.4299065420560747, 'x_4': 0.4413407821229054, 'x_5': 0.0853462157809984, 'x_6': 0.3847583643122676, 'x_7': 0.0857142857142857, 'x_8': 0.3333333333333333}"
glass,model_1layers_20neurons.h5,18,0.0799276828765869,8,"{'x_0': 0.2272325375773647, 'x_1': 0.5355731225296441, 'x_2': 0.8040089086859687, 'x_3': 0.3894080996884735, 'x_4': 0.4804469273743006, 'x_5': 0.1062801932367149, 'x_6': 0.2416356877323419, 'x_7': 0.0}",0.092130422592163,9,"{'x_0': 0.2272325375773647, 'x_1': 0.5355731225296441, 'x_2': 0.8040089086859687, 'x_3': 0.3894080996884735, 'x_4': 0.4804469273743006, 'x_5': 0.1062801932367149, 'x_6': 0.2416356877323419, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,19,0.0944948196411132,7,"{'x_2': 0.7082405345211581, 'x_3': 0.2928348909657321, 'x_4': 0.5884543761638721, 'x_5': 0.0933977455716586, 'x_6': 0.3141263940520445, 'x_7': 0.0, 'x_8': 0.4705882352941176}",0.0899057388305664,9,"{'x_0': 0.2338638373121142, 'x_1': 0.4466403162055337, 'x_2': 0.7082405345211581, 'x_3': 0.2928348909657321, 'x_4': 0.5884543761638721, 'x_5': 0.0933977455716586, 'x_6': 0.3141263940520445, 'x_7': 0.0, 'x_8': 0.4705882352941176}"
glass,model_1layers_20neurons.h5,20,0.0790748596191406,7,"{'x_0': 0.5654288240495191, 'x_2': 0.6458797327394209, 'x_3': 0.2741433021806853, 'x_4': 0.2495344506517689, 'x_5': 0.0128824476650563, 'x_6': 0.4981412639405203, 'x_7': 0.0}",0.0932474136352539,9,"{'x_0': 0.5654288240495191, 'x_1': 0.6126482213438735, 'x_2': 0.6458797327394209, 'x_3': 0.2741433021806853, 'x_4': 0.2495344506517689, 'x_5': 0.0128824476650563, 'x_6': 0.4981412639405203, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,21,0.1147544384002685,7,"{'x_1': 0.7094861660079053, 'x_2': 0.7260579064587972, 'x_3': 0.6012461059190031, 'x_5': 0.2351046698872785, 'x_6': 0.0334572490706319, 'x_7': 0.5174603174603174, 'x_8': 0.0}",0.091904878616333,9,"{'x_0': 0.3125552608311182, 'x_1': 0.7094861660079053, 'x_2': 0.7260579064587972, 'x_3': 0.6012461059190031, 'x_4': 0.2681564245810044, 'x_5': 0.2351046698872785, 'x_6': 0.0334572490706319, 'x_7': 0.5174603174603174, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,22,0.0848705768585205,7,"{'x_1': 0.4525691699604741, 'x_2': 0.7973273942093541, 'x_3': 0.3800623052959502, 'x_4': 0.6163873370577271, 'x_5': 0.1111111111111111, 'x_6': 0.2351301115241635, 'x_7': 0.0}",0.0926282405853271,9,"{'x_0': 0.2029177718832926, 'x_1': 0.4525691699604741, 'x_2': 0.7973273942093541, 'x_3': 0.3800623052959502, 'x_4': 0.6163873370577271, 'x_5': 0.1111111111111111, 'x_6': 0.2351301115241635, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,23,0.1002252101898193,6,"{'x_3': 0.5856697819314641, 'x_4': 0.4413407821229054, 'x_5': 0.1223832528180354, 'x_6': 0.3968401486988846, 'x_7': 0.0761904761904761, 'x_8': 1.0}",0.0868875980377197,9,"{'x_0': 0.4098143236074207, 'x_1': 0.4189723320158101, 'x_2': 0.3585746102449889, 'x_3': 0.5856697819314641, 'x_4': 0.4413407821229054, 'x_5': 0.1223832528180354, 'x_6': 0.3968401486988846, 'x_7': 0.0761904761904761, 'x_8': 1.0}"
glass,model_1layers_20neurons.h5,24,0.0750670433044433,7,"{'x_0': 0.2723253757736614, 'x_2': 0.7795100222717148, 'x_3': 0.2647975077881619, 'x_5': 0.0901771336553945, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.0}",0.1187641620635986,9,"{'x_0': 0.2723253757736614, 'x_1': 0.4169960474308296, 'x_2': 0.7795100222717148, 'x_3': 0.2647975077881619, 'x_4': 0.6443202979515803, 'x_5': 0.0901771336553945, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,25,0.0838034152984619,7,"{'x_2': 0.7639198218262806, 'x_3': 0.3457943925233644, 'x_4': 0.6461824953445046, 'x_5': 0.1111111111111111, 'x_6': 0.2434944237918216, 'x_7': 0.0, 'x_8': 0.4705882352941176}",0.0878806114196777,9,"{'x_0': 0.2024756852343046, 'x_1': 0.424901185770751, 'x_2': 0.7639198218262806, 'x_3': 0.3457943925233644, 'x_4': 0.6461824953445046, 'x_5': 0.1111111111111111, 'x_6': 0.2434944237918216, 'x_7': 0.0, 'x_8': 0.4705882352941176}"
glass,model_1layers_20neurons.h5,26,0.0768847465515136,7,"{'x_0': 0.1927497789566814, 'x_2': 0.7683741648106904, 'x_3': 0.2866043613707165, 'x_5': 0.0901771336553945, 'x_6': 0.2918215613382899, 'x_7': 0.0, 'x_8': 0.0}",0.0916900634765625,9,"{'x_0': 0.1927497789566814, 'x_1': 0.5059288537549405, 'x_2': 0.7683741648106904, 'x_3': 0.2866043613707165, 'x_4': 0.5456238361266266, 'x_5': 0.0901771336553945, 'x_6': 0.2918215613382899, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,27,0.0798017978668212,8,"{'x_1': 0.4347826086956519, 'x_2': 0.8151447661469933, 'x_3': 0.3956386292834891, 'x_4': 0.5027932960893846, 'x_5': 0.0933977455716586, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.2352941176470588}",0.0927708148956298,9,"{'x_0': 0.3275862068965551, 'x_1': 0.4347826086956519, 'x_2': 0.8151447661469933, 'x_3': 0.3956386292834891, 'x_4': 0.5027932960893846, 'x_5': 0.0933977455716586, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.2352941176470588}"
glass,model_1layers_20neurons.h5,28,0.0714428424835205,9,"{'x_0': 0.2864721485411081, 'x_1': 0.4901185770750986, 'x_2': 0.755011135857461, 'x_3': 0.32398753894081, 'x_4': 0.5493482309124769, 'x_5': 0.0950080515297906, 'x_6': 0.2936802973977694, 'x_7': 0.0, 'x_8': 0.0}",0.0910074710845947,9,"{'x_0': 0.2864721485411081, 'x_1': 0.4901185770750986, 'x_2': 0.755011135857461, 'x_3': 0.32398753894081, 'x_4': 0.5493482309124769, 'x_5': 0.0950080515297906, 'x_6': 0.2936802973977694, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,29,0.076740026473999,8,"{'x_0': 0.2316534040672024, 'x_1': 0.5296442687747036, 'x_2': 0.755011135857461, 'x_3': 0.308411214953271, 'x_5': 0.0837359098228663, 'x_6': 0.2992565055762082, 'x_7': 0.0, 'x_8': 0.0}",0.0904593467712402,9,"{'x_0': 0.2316534040672024, 'x_1': 0.5296442687747036, 'x_2': 0.755011135857461, 'x_3': 0.308411214953271, 'x_4': 0.5270018621973911, 'x_5': 0.0837359098228663, 'x_6': 0.2992565055762082, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,30,0.1698255538940429,8,"{'x_0': 0.2984084880636573, 'x_2': 0.8463251670378619, 'x_3': 0.2461059190031152, 'x_4': 0.6070763500931076, 'x_5': 0.0901771336553945, 'x_6': 0.2741635687732342, 'x_7': 0.0, 'x_8': 0.2352941176470588}",0.0949409008026123,9,"{'x_0': 0.2984084880636573, 'x_1': 0.4486166007905137, 'x_2': 0.8463251670378619, 'x_3': 0.2461059190031152, 'x_4': 0.6070763500931076, 'x_5': 0.0901771336553945, 'x_6': 0.2741635687732342, 'x_7': 0.0, 'x_8': 0.2352941176470588}"
glass,model_1layers_20neurons.h5,31,0.0865318775177002,7,"{'x_1': 0.5138339920948614, 'x_2': 0.7884187082405345, 'x_3': 0.4112149532710279, 'x_4': 0.5083798882681556, 'x_5': 0.109500805152979, 'x_6': 0.2490706319702601, 'x_7': 0.0}",0.089787483215332,9,"{'x_0': 0.247126436781599, 'x_1': 0.5138339920948614, 'x_2': 0.7884187082405345, 'x_3': 0.4112149532710279, 'x_4': 0.5083798882681556, 'x_5': 0.109500805152979, 'x_6': 0.2490706319702601, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,32,0.0767693519592285,8,"{'x_0': 0.3514588859416534, 'x_1': 0.4881422924901182, 'x_2': 0.7416481069042316, 'x_3': 0.308411214953271, 'x_5': 0.0966183574879227, 'x_6': 0.3447955390334573, 'x_7': 0.0, 'x_8': 0.2156862745098039}",0.0902462005615234,9,"{'x_0': 0.3514588859416534, 'x_1': 0.4881422924901182, 'x_2': 0.7416481069042316, 'x_3': 0.308411214953271, 'x_4': 0.4748603351955296, 'x_5': 0.0966183574879227, 'x_6': 0.3447955390334573, 'x_7': 0.0, 'x_8': 0.2156862745098039}"
glass,model_1layers_20neurons.h5,33,0.0850172042846679,8,"{'x_0': 0.3364279398762164, 'x_1': 0.539525691699605, 'x_2': 0.8530066815144766, 'x_3': 0.3021806853582555, 'x_5': 0.0917874396135265, 'x_6': 0.258364312267658, 'x_7': 0.0, 'x_8': 0.2745098039215686}",0.0962553024291992,9,"{'x_0': 0.3364279398762164, 'x_1': 0.539525691699605, 'x_2': 0.8530066815144766, 'x_3': 0.3021806853582555, 'x_4': 0.5102420856610781, 'x_5': 0.0917874396135265, 'x_6': 0.258364312267658, 'x_7': 0.0, 'x_8': 0.2745098039215686}"
glass,model_1layers_20neurons.h5,34,0.0800011157989502,6,"{'x_1': 0.0592885375494067, 'x_2': 0.3808463251670378, 'x_3': 0.3956386292834891, 'x_5': 0.0933977455716586, 'x_6': 0.5752788104089217, 'x_7': 0.0}",0.0912919044494628,9,"{'x_0': 0.4509283819628678, 'x_1': 0.0592885375494067, 'x_2': 0.3808463251670378, 'x_3': 0.3956386292834891, 'x_4': 0.675977653631282, 'x_5': 0.0933977455716586, 'x_6': 0.5752788104089217, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,35,0.0819103717803955,8,"{'x_0': 0.2758620689655089, 'x_2': 0.7616926503340756, 'x_3': 0.2834890965732087, 'x_4': 0.6312849162011158, 'x_5': 0.0950080515297906, 'x_6': 0.2983271375464684, 'x_7': 0.0, 'x_8': 0.0}",0.0948948860168457,9,"{'x_0': 0.2758620689655089, 'x_1': 0.3913043478260869, 'x_2': 0.7616926503340756, 'x_3': 0.2834890965732087, 'x_4': 0.6312849162011158, 'x_5': 0.0950080515297906, 'x_6': 0.2983271375464684, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,36,0.0809266567230224,8,"{'x_1': 0.4881422924901182, 'x_2': 0.8195991091314031, 'x_3': 0.2679127725856697, 'x_4': 0.5474860335195508, 'x_5': 0.0869565217391304, 'x_6': 0.287174721189591, 'x_7': 0.0, 'x_8': 0.0}",0.0929021835327148,9,"{'x_0': 0.4624226348364288, 'x_1': 0.4881422924901182, 'x_2': 0.8195991091314031, 'x_3': 0.2679127725856697, 'x_4': 0.5474860335195508, 'x_5': 0.0869565217391304, 'x_6': 0.287174721189591, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,37,0.0755665302276611,8,"{'x_0': 0.2130857648099038, 'x_1': 0.6304347826086953, 'x_2': 0.7839643652561247, 'x_3': 0.2990654205607477, 'x_5': 0.0595813204508856, 'x_6': 0.233271375464684, 'x_7': 0.0, 'x_8': 0.2745098039215686}",0.0897254943847656,9,"{'x_0': 0.2130857648099038, 'x_1': 0.6304347826086953, 'x_2': 0.7839643652561247, 'x_3': 0.2990654205607477, 'x_4': 0.5716945996275573, 'x_5': 0.0595813204508856, 'x_6': 0.233271375464684, 'x_7': 0.0, 'x_8': 0.2745098039215686}"
glass,model_1layers_20neurons.h5,38,0.073411226272583,8,"{'x_0': 0.2303271441202525, 'x_1': 0.5592885375494072, 'x_2': 0.7951002227171491, 'x_3': 0.3676012461059189, 'x_4': 0.4916201117318426, 'x_5': 0.1030595813204508, 'x_6': 0.2351301115241635, 'x_7': 0.0}",0.0978410243988037,9,"{'x_0': 0.2303271441202525, 'x_1': 0.5592885375494072, 'x_2': 0.7951002227171491, 'x_3': 0.3676012461059189, 'x_4': 0.4916201117318426, 'x_5': 0.1030595813204508, 'x_6': 0.2351301115241635, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,39,0.0771267414093017,8,"{'x_0': 0.2926613616268838, 'x_1': 0.4901185770750986, 'x_2': 0.7750556792873051, 'x_3': 0.3489096573208722, 'x_4': 0.5270018621973911, 'x_5': 0.0950080515297906, 'x_6': 0.278810408921933, 'x_7': 0.0}",0.0886030197143554,9,"{'x_0': 0.2926613616268838, 'x_1': 0.4901185770750986, 'x_2': 0.7750556792873051, 'x_3': 0.3489096573208722, 'x_4': 0.5270018621973911, 'x_5': 0.0950080515297906, 'x_6': 0.278810408921933, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,40,0.0910933017730712,7,"{'x_1': 0.426877470355731, 'x_2': 0.8062360801781737, 'x_3': 0.3987538940809969, 'x_4': 0.586592178770946, 'x_5': 0.0982286634460547, 'x_6': 0.2490706319702601, 'x_7': 0.0}",0.0910620689392089,9,"{'x_0': 0.2564102564102484, 'x_1': 0.426877470355731, 'x_2': 0.8062360801781737, 'x_3': 0.3987538940809969, 'x_4': 0.586592178770946, 'x_5': 0.0982286634460547, 'x_6': 0.2490706319702601, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,41,0.0959203243255615,7,"{'x_1': 0.6739130434782608, 'x_2': 0.0, 'x_4': 0.5214152700186201, 'x_5': 0.0128824476650563, 'x_6': 0.3485130111524163, 'x_7': 0.3365079365079365, 'x_8': 0.0}",0.0795714855194091,9,"{'x_0': 0.2175066312997273, 'x_1': 0.6739130434782608, 'x_2': 0.0, 'x_3': 0.806853582554517, 'x_4': 0.5214152700186201, 'x_5': 0.0128824476650563, 'x_6': 0.3485130111524163, 'x_7': 0.3365079365079365, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,42,0.113614797592163,6,"{'x_2': 0.8195991091314031, 'x_3': 0.4735202492211837, 'x_4': 0.4189944134078196, 'x_5': 0.1030595813204508, 'x_6': 0.2276951672862452, 'x_7': 0.0}",0.0891094207763671,9,"{'x_0': 0.2550839964633127, 'x_1': 0.5909090909090908, 'x_2': 0.8195991091314031, 'x_3': 0.4735202492211837, 'x_4': 0.4189944134078196, 'x_5': 0.1030595813204508, 'x_6': 0.2276951672862452, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,43,0.1720337867736816,8,"{'x_0': 0.2152961980548298, 'x_1': 0.5533596837944663, 'x_2': 0.7906458797327394, 'x_3': 0.3894080996884735, 'x_4': 0.5921787709497188, 'x_5': 0.0628019323671497, 'x_6': 0.2184014869888475, 'x_7': 0.0}",0.0859897136688232,9,"{'x_0': 0.2152961980548298, 'x_1': 0.5533596837944663, 'x_2': 0.7906458797327394, 'x_3': 0.3894080996884735, 'x_4': 0.5921787709497188, 'x_5': 0.0628019323671497, 'x_6': 0.2184014869888475, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,44,0.0782110691070556,7,"{'x_1': 0.4486166007905137, 'x_2': 0.7973273942093541, 'x_3': 0.3894080996884735, 'x_4': 0.5623836126629396, 'x_5': 0.0982286634460547, 'x_6': 0.2425650557620816, 'x_7': 0.0}",0.0864233970642089,9,"{'x_0': 0.2192749778956653, 'x_1': 0.4486166007905137, 'x_2': 0.7973273942093541, 'x_3': 0.3894080996884735, 'x_4': 0.5623836126629396, 'x_5': 0.0982286634460547, 'x_6': 0.2425650557620816, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_1layers_20neurons.h5,45,0.0707314014434814,8,"{'x_0': 0.3262599469496052, 'x_1': 0.4861660079051382, 'x_2': 0.7505567928730512, 'x_3': 0.277258566978193, 'x_5': 0.0917874396135265, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.3137254901960784}",0.0922069549560546,9,"{'x_0': 0.3262599469496052, 'x_1': 0.4861660079051382, 'x_2': 0.7505567928730512, 'x_3': 0.277258566978193, 'x_4': 0.5418994413407798, 'x_5': 0.0917874396135265, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.3137254901960784}"
glass,model_1layers_20neurons.h5,46,0.0768957138061523,8,"{'x_0': 0.2458001768346633, 'x_1': 0.4940711462450591, 'x_2': 0.7884187082405345, 'x_3': 0.3707165109034267, 'x_4': 0.5642458100558656, 'x_5': 0.0901771336553945, 'x_6': 0.2481412639405203, 'x_7': 0.0}",0.0868041515350341,9,"{'x_0': 0.2458001768346633, 'x_1': 0.4940711462450591, 'x_2': 0.7884187082405345, 'x_3': 0.3707165109034267, 'x_4': 0.5642458100558656, 'x_5': 0.0901771336553945, 'x_6': 0.2481412639405203, 'x_7': 0.0, 'x_8': 0.0}"
